1  4765096 ", <<>> and"
2  4254477 "###LEFT-WALL### <<>> ,"
3  3714944 "###LEFT-WALL### <<>> ."
4  3705739 "of <<>> the"
5  3141824 "- <<>> -"
6  2951005 "###LEFT-WALL### <<>> the"
7  2603823 ", <<>> the"
8  2177390 "the <<>> of"
9  1926906 "in <<>> the"
10  1915335 ", <<>> ,"
11  1894930 "to <<>> the"
12  1747803 "###LEFT-WALL### <<>> ""
13  1707641 "the <<>> ,"
14  1643082 "the <<>> ."
15  1631276 "###LEFT-WALL### <<>> “"
16  1503947 "###LEFT-WALL### <<>> of"
17  1471089 "###LEFT-WALL### <<>> I"
18  1405189 "and <<>> the"
19  1401877 "###LEFT-WALL### <<>> to"
20  1384106 ". <<>> ”"
21  1345380 "###LEFT-WALL### <<>> and"
22  1203372 ", <<>> ."
23  1195530 "###LEFT-WALL### <<>> The"
24  1150420 "###LEFT-WALL### <<>> a"
25  1078517 "###LEFT-WALL### <<>> was"
26  1066540 "of <<>> ,"
27  1032308 ". <<>> ""
28  1019527 ", <<>> but"
29  989226 "###LEFT-WALL### <<>> -"
30  956275 "of <<>> ."
31  934783 "the <<>> the"
32  926496 ", <<>> he"
33  917235 ", <<>> to"
34  887213 ", <<>> a"
35  864474 "on <<>> the"
36  864270 ", <<>> in"
37  862906 ", <<>> I"
38  814378 "to <<>> ."
39  805018 "###LEFT-WALL### <<>> He"
40  803050 "and <<>> ,"
41  799815 ", <<>> of"
42  785409 "###LEFT-WALL### <<>> in"
43  766522 ", <<>> ”"
44  763327 ", <<>> ""
45  741317 "the <<>> and"
46  721651 ", <<>> as"
47  702972 "to <<>> be"
48  675330 ", <<>> that"
49  675250 "and <<>> ."
50  671567 "at <<>> the"
51  661642 "to <<>> ,"
52  631455 "###LEFT-WALL### <<>> he"
53  623985 "###LEFT-WALL### <<>> that"
54  621281 "of <<>> a"
55  610189 "###LEFT-WALL### <<>> is"
56  604465 "it <<>> ."
57  603818 "from <<>> the"
58  591763 "for <<>> the"
59  585153 "with <<>> the"
60  579427 "? <<>> ”"
61  572533 "that <<>> the"
62  569492 "a <<>> ,"
63  566637 ", <<>> it"
64  560233 "by <<>> the"
65  551574 "###LEFT-WALL### <<>> it"
66  541262 "###LEFT-WALL### <<>> you"
67  540699 "a <<>> ."
68  537240 ", <<>> with"
69  531103 ", <<>> which"
70  516490 "###LEFT-WALL### <<>> his"
71  515352 "a <<>> of"
72  510317 "in <<>> a"
73  503215 "him <<>> ."
74  499197 "; <<>> and"
75  498510 "in <<>> ,"
76  493603 "in <<>> ."
77  490602 "of <<>> his"
78  490276 ", <<>> was"
79  487450 "###LEFT-WALL### <<>> It"
80  483911 "###LEFT-WALL### <<>> ”"
81  475780 ". <<>> ."
82  475486 "###LEFT-WALL### <<>> had"
83  470273 "? <<>> ""
84  453224 "his <<>> ."
85  451636 ", <<>> or"
86  446641 "it <<>> was"
87  440645 "was <<>> a"
88  431692 "her <<>> ."
89  429211 "he <<>> was"
90  427701 ", <<>> for"
91  425835 "it <<>> ,"
92  417473 "was <<>> the"
93  417315 "of <<>> and"
94  416854 "and <<>> to"
95  416075 ", <<>> his"
96  413830 "###LEFT-WALL### <<>> ?"
97  413634 "and <<>> a"
98  411819 "with <<>> a"
99  401807 "###LEFT-WALL### <<>> _"
100  396427 "and <<>> of"
101  395804 "the <<>> to"
102  389228 "had <<>> been"
103  389072 ", <<>> “"
104  387207 "to <<>> a"
105  385914 "###LEFT-WALL### <<>> not"
106  376529 "Mr <<>> ."
107  375867 "###LEFT-WALL### <<>> But"
108  374765 "- <<>> ,"
109  368348 "###LEFT-WALL### <<>> with"
110  367755 ", <<>> she"
111  367741 "his <<>> ,"
112  366013 ", <<>> who"
113  365365 "“ <<>> I"
114  360432 "###LEFT-WALL### <<>> for"
115  359187 "###LEFT-WALL### <<>> !"
116  359128 "###LEFT-WALL### <<>> She"
117  358704 "he <<>> had"
118  356829 "as <<>> the"
119  353871 "###LEFT-WALL### <<>> as"
120  353675 "###LEFT-WALL### <<>> her"
121  350948 "him <<>> ,"
122  349232 ", <<>> is"
123  348099 "! <<>> ”"
124  345255 "###LEFT-WALL### <<>> at"
125  341298 ", <<>> you"
126  340653 ", <<>> -"
127  333873 "said <<>> ,"
128  333161 ". <<>> ’"
129  332197 "that <<>> he"
130  332180 "in <<>> his"
131  330391 "it <<>> is"
132  329747 "- <<>> ."
133  326276 "is <<>> the"
134  324125 "into <<>> the"
135  323604 "###LEFT-WALL### <<>> have"
136  322827 "###LEFT-WALL### <<>> be"
137  321244 "was <<>> ,"
138  320966 "I <<>> have"
139  318429 ", <<>> they"
140  317506 ". <<>> ,"
141  317250 "the <<>> -"
142  317010 "It <<>> was"
143  314645 "_ <<>> ,"
144  314466 "###LEFT-WALL### <<>> And"
145  313554 "the <<>> in"
146  313487 "was <<>> ."
147  311094 "" <<>> I"
148  309949 "###LEFT-WALL### <<>> ‘"
149  309452 "to <<>> his"
150  308727 "###LEFT-WALL### <<>> on"
151  307044 "her <<>> ,"
152  305411 "and <<>> in"
153  304864 "that <<>> ,"
154  303120 "and <<>> he"
155  299771 "was <<>> to"
156  296685 "all <<>> the"
157  296520 "_ <<>> _"
158  292840 ", <<>> not"
159  291050 "said <<>> ."
160  287776 "as <<>> he"
161  285093 ", <<>> at"
162  283679 ", <<>> had"
163  282851 "for <<>> a"
164  280888 "* <<>> *"
165  280323 "one <<>> of"
166  277744 "you <<>> ."
167  277355 "the <<>> same"
168  277033 "out <<>> of"
169  276713 "###LEFT-WALL### <<>> this"
170  275023 ", <<>> by"
171  274405 "have <<>> been"
172  274139 "you <<>> ,"
173  273574 "them <<>> ."
174  273338 "“ <<>> ,"
175  272951 "; <<>> but"
176  271271 "is <<>> a"
177  271162 "and <<>> his"
178  270927 "###LEFT-WALL### <<>> him"
179  268165 "of <<>> of"
180  267484 "to <<>> him"
181  267180 ", <<>> so"
182  266866 ", <<>> when"
183  266136 "to <<>> and"
184  263798 "###LEFT-WALL### <<>> she"
185  261336 "###LEFT-WALL### <<>> You"
186  259955 ", <<>> on"
187  259764 "to <<>> her"
188  257755 "###LEFT-WALL### <<>> are"
189  257700 "and <<>> I"
190  257287 "in <<>> of"
191  257038 "that <<>> ."
192  256896 "me <<>> ."
193  255989 "and <<>> that"
194  255865 ", <<>> if"
195  255648 "###LEFT-WALL### <<>> were"
196  255152 "; <<>> the"
197  253871 "" <<>> ,"
198  252207 "I <<>> was"
199  252053 ", <<>> said"
200  251124 "” <<>> said"
201  249302 "is <<>> ,"
202  249119 "I <<>> am"
203  247627 "! <<>> ""
204  245911 "as <<>> a"
205  245857 "for <<>> ."
206  245658 "with <<>> ."
207  243533 ", <<>> we"
208  243437 "###LEFT-WALL### <<>> said"
209  242391 "I <<>> ,"
210  241601 "he <<>> ,"
211  240690 "me <<>> ,"
212  238566 "###LEFT-WALL### <<>> A"
213  236478 ". <<>> _"
214  234919 "to <<>> of"
215  232963 "he <<>> ."
216  231689 "would <<>> be"
217  230440 "and <<>> it"
218  228904 "did <<>> not"
219  227895 "_ <<>> ."
220  223241 "###LEFT-WALL### <<>> me"
221  222391 "that <<>> was"
222  222327 "I <<>> ."
223  221460 "###LEFT-WALL### <<>> :"
224  221192 "to <<>> to"
225  221080 "" <<>> said"
