588	ten	4875.0	135734.0
589	entered	4873.0	121148.0
590	quickly	4865.0	132165.0
591	twenty	4853.0	147517.0
592	business	4847.0	153729.0
593	England	4843.0	119516.0
594	evening	4838.0	131378.0
595	law	4810.0	127394.0
596	bring	4796.0	136081.0
597	Their	4796.0	79949.0
598	Our	4760.0	85451.0
599	blue	4736.0	119132.0
600	figure	4734.0	109773.0
601	Two	4729.0	167541.0
602	earth	4727.0	124620.0
603	du	4722.0	80224.0
604	getting	4708.0	139895.0
605	led	4706.0	109308.0
606	chief	4701.0	90129.0
607	party	4694.0	109679.0
608	2	4693.0	105645.0
609	North	4692.0	129328.0
610	bit	4689.0	142451.0
611	speak	4684.0	163983.0
612	leaving	4682.0	101831.0
613	king	4681.0	130623.0
614	ready	4678.0	149598.0
615	beyond	4675.0	113814.0
616	forth	4671.0	100473.0
617	former	4670.0	85987.0
618	didn’t	4665.0	229445.0
619	giving	4660.0	105583.0
620	purpose	4655.0	110570.0
621	hours	4651.0	131139.0
622	certainly	4629.0	111886.0
623	moved	4609.0	136708.0
624	act	4608.0	106823.0
625	neither	4601.0	94733.0
626	age	4596.0	120688.0
627	rose	4593.0	119697.0
628	else	4593.0	171451.0
629	General	4582.0	97669.0
630	important	4581.0	114659.0
631	slowly	4579.0	130762.0
632	effect	4572.0	102707.0
633	lady	4567.0	122074.0
634	truth	4566.0	135565.0
635	river	4552.0	112515.0
636	saying	4543.0	143435.0
637	run	4538.0	131990.0
638	trying	4526.0	152522.0
639	usual	4525.0	85524.0
640	didn't	4515.0	235490.0
641	interest	4512.0	124231.0
642	cried	4511.0	154469.0
643	American	4504.0	92664.0
644	standing	4493.0	126605.0
645	filled	4479.0	100051.0
646	cases	4479.0	98534.0
647	wild	4475.0	90618.0
648	raised	4466.0	117531.0
649	horse	4466.0	119111.0
650	covered	4463.0	106600.0
651	makes	4462.0	103797.0
652	arm	4460.0	142606.0
653	length	4453.0	93241.0
654	O	4452.0	132534.0
655	I'm	4444.0	197241.0
656	ship	4443.0	119626.0
657	bad	4440.0	140995.0
658	remained	4436.0	104253.0
659	While	4423.0	76812.0
660	expression	4423.0	114032.0
661	stand	4419.0	122903.0
662	considered	4415.0	96881.0
663	sun	4414.0	123026.0
664	caught	4410.0	118901.0
665	third	4396.0	87868.0
666	don't	4388.0	221145.0
667	foot	4388.0	112934.0
668	ran	4386.0	131807.0
669	doing	4382.0	166830.0
670	dear	4380.0	168154.0
671	live	4380.0	133471.0
672	green	4376.0	98377.0
673	pour	4374.0	77843.0
674	watched	4372.0	102093.0
675	art	4365.0	99215.0
676	remember	4360.0	125809.0
677	stone	4358.0	104299.0
678	comes	4356.0	105051.0
679	minutes	4354.0	122949.0
680	usually	4349.0	78450.0
681	ago	4344.0	114233.0
682	gold	4344.0	109336.0
683	wish	4333.0	145730.0
684	period	4319.0	93206.0
685	trees	4315.0	113009.0
686	spoke	4310.0	127834.0
687	Your	4307.0	106148.0
688	simple	4301.0	81362.0
689	class	4295.0	95156.0
690	soul	4294.0	112416.0
691	London	4291.0	104505.0
692	road	4289.0	107613.0
693	meet	4274.0	114723.0
694	understand	4268.0	150976.0
695	floor	4261.0	120257.0
696	Yes	4259.0	232813.0
697	arrived	4234.0	98889.0
698	Captain	4232.0	100617.0
699	wide	4228.0	96999.0
700	stopped	4227.0	130775.0
701	church	4227.0	101927.0
702	daughter	4220.0	106050.0
703	knowledge	4217.0	107298.0
704	laid	4216.0	110447.0
705	places	4213.0	88416.0
706	happy	4212.0	133049.0
707	actually	4209.0	95729.0
708	fall	4193.0	107995.0
709	showed	4191.0	84679.0
710	school	4181.0	107424.0
711	entirely	4164.0	89949.0
712	ne	4164.0	71907.0
713	presence	4157.0	93456.0
714	smile	4151.0	164604.0
715	persons	4149.0	90851.0
716	talk	4143.0	142276.0
717	formed	4138.0	77427.0
718	pass	4138.0	101574.0
719	hardly	4137.0	101758.0
720	thou	4136.0	119087.0
721	outside	4135.0	107195.0
722	master	4131.0	97879.0
723	walked	4127.0	137564.0
724	system	4124.0	85234.0
725	fellow	4118.0	104335.0
726	appearance	4113.0	84725.0
727	change	4108.0	117312.0
728	answered	4108.0	136564.0
729	top	4106.0	112175.0
730	easily	4105.0	89149.0
731	George	4092.0	93294.0
732	happened	4092.0	145191.0
733	merely	4088.0	71259.0
734	somewhat	4086.0	69614.0
735	pleasure	4085.0	104833.0
736	village	4083.0	90743.0
737	self	4078.0	103040.0
738	wall	4077.0	107606.0
739	boys	4074.0	98924.0
740	fair	4070.0	91614.0
741	broken	4064.0	88242.0
742	ask	4064.0	151791.0
743	Indian	4047.0	71627.0
744	answer	4047.0	134693.0
745	particular	4044.0	87171.0
746	company	4041.0	89824.0
747	built	4038.0	82746.0
748	instance	4036.0	72288.0
749	whatever	4036.0	104840.0
750	greater	4035.0	88486.0
751	lot	4033.0	107939.0
752	distance	4030.0	101389.0
753	object	4027.0	91936.0
754	France	4025.0	83206.0
755	tree	4015.0	105108.0
756	fingers	4014.0	116935.0
757	supposed	4007.0	89689.0
758	sudden	4003.0	79289.0
759	lips	3994.0	126617.0
760	appear	3993.0	86178.0
761	discovered	3991.0	74041.0
762	States	3975.0	110328.0
763	forms	3974.0	80058.0
764	soft	3974.0	90096.0
765	proper	3965.0	81759.0
766	}	3959.0	63698.0
767	paper	3958.0	95648.0
768	similar	3954.0	72873.0
769	result	3948.0	81519.0
770	none	3945.0	99775.0
771	died	3945.0	115553.0
772	afterwards	3936.0	75110.0
773	thinking	3933.0	113674.0
774	mentioned	3931.0	76860.0
775	perfect	3931.0	81282.0
776	direction	3930.0	92760.0
777	Christian	3930.0	90383.0
778	service	3926.0	89205.0
779	group	3920.0	78151.0
780	par	3912.0	60539.0
781	it’s	3906.0	126092.0
782	century	3904.0	77554.0
783	3	3901.0	86957.0
784	&	3894.0	70916.0
785	learned	3892.0	77609.0
786	thy	3892.0	90023.0
787	easy	3886.0	96970.0
788	Prince	3883.0	97805.0
789	respect	3877.0	84211.0
790	army	3867.0	87738.0
791	lived	3866.0	95577.0
792	shown	3863.0	76961.0
793	action	3862.0	86111.0
794	rich	3848.0	73662.0
795	office	3846.0	96682.0
796	It’s	3844.0	135554.0
797	modern	3835.0	66912.0
798	allowed	3831.0	85218.0
799	silence	3830.0	104038.0
800	space	3822.0	88979.0
801	try	3819.0	123646.0
802	noticed	3817.0	89303.0
803	written	3816.0	86444.0
804	Is	3812.0	123268.0
805	suppose	3809.0	100902.0
806	caused	3806.0	69596.0
807	drew	3804.0	97306.0
808	desire	3801.0	88593.0
809	save	3800.0	86178.0
810	beneath	3795.0	81524.0
811	mere	3792.0	62683.0
812	bright	3791.0	80828.0
813	wind	3791.0	96812.0
814	opinion	3788.0	85078.0
815	born	3780.0	81980.0
816	AND	3780.0	80100.0
817	completely	3779.0	80763.0
818	famous	3775.0	50795.0
819	stop	3772.0	115845.0
820	une	3766.0	60385.0
821	looks	3763.0	95023.0
822	beginning	3758.0	85827.0
823	field	3758.0	75398.0
824	chance	3757.0	101466.0
825	meant	3755.0	99703.0
826	miles	3751.0	103995.0
827	window	3748.0	109515.0
828	below	3747.0	88673.0
829	sleep	3744.0	126761.0
830	condition	3743.0	86951.0
831	according	3742.0	80469.0
832	particularly	3740.0	61389.0
833	thoughts	3740.0	94337.0
834	houses	3738.0	79679.0
835	wasn't	3734.0	134325.0
836	drawn	3730.0	76867.0
837	walls	3730.0	80470.0
838	lines	3725.0	76596.0
839	beauty	3723.0	81073.0
840	quiet	3723.0	90616.0
841	Thus	3720.0	69579.0
842	due	3719.0	71718.0
843	inside	3716.0	107605.0
844	dans	3713.0	67789.0
845	visit	3710.0	85830.0
846	running	3707.0	91914.0
847	Richard	3705.0	104653.0
848	sitting	3703.0	110546.0
849	bear	3699.0	90141.0
850	battle	3694.0	85195.0
851	plain	3690.0	75450.0
852	turning	3688.0	90810.0
853	whilst	3687.0	56210.0
854	Do	3684.0	157853.0
855	decided	3684.0	91213.0
856	native	3683.0	65491.0
857	frequently	3681.0	60465.0
858	named	3681.0	52592.0
859	regard	3681.0	68909.0
860	expected	3674.0	91428.0
861	S	3672.0	90233.0
862	C	3671.0	85309.0
863	influence	3662.0	75175.0
864	entire	3653.0	67716.0
865	middle	3653.0	85036.0
866	apparently	3649.0	60999.0
867	observed	3646.0	68138.0
868	See	3643.0	98964.0
869	Such	3642.0	65941.0
870	changed	3631.0	86166.0
871	parts	3625.0	80252.0
872	months	3623.0	89579.0
873	husband	3619.0	94133.0
874	lower	3615.0	78455.0
875	complete	3613.0	69361.0
876	struck	3611.0	82911.0
877	special	3610.0	67527.0
878	pain	3599.0	100926.0
879	gives	3598.0	68164.0
880	Jim	3597.0	162476.0
881	seven	3593.0	81052.0
882	building	3582.0	76750.0
883	street	3579.0	82182.0
884	note	3574.0	71374.0
885	Paris	3573.0	69048.0
886	Where	3573.0	94190.0
887	closed	3572.0	106647.0
888	breath	3567.0	103797.0
889	horses	3565.0	84479.0
890	Church	3559.0	82714.0
891	grand	3558.0	52129.0
892	passing	3558.0	65686.0
893	secret	3558.0	75836.0
894	B	3553.0	86830.0
895	fresh	3549.0	66879.0
896	deal	3544.0	91417.0
897	pulled	3541.0	112752.0
898	occasion	3540.0	68490.0
899	language	3539.0	78722.0
900	strength	3537.0	82751.0
901	Indians	3534.0	72422.0
902	government	3531.0	76161.0
903	sister	3529.0	92689.0
904	neck	3526.0	94248.0
905	produced	3522.0	67889.0
906	it's	3521.0	103330.0
907	speaking	3516.0	78822.0
908	York	3501.0	82817.0
909	warm	3500.0	80985.0
910	skin	3500.0	93881.0
911	spent	3499.0	77118.0
912	food	3496.0	92371.0
913	duty	3488.0	78615.0
914	experience	3486.0	76373.0
915	species	3482.0	90340.0
916	piece	3482.0	81989.0
917	silent	3480.0	88181.0
918	watch	3479.0	82530.0
919	beside	3477.0	81929.0
920	impossible	3476.0	87205.0
921	send	3474.0	85457.0
922	follow	3463.0	87598.0
923	eight	3461.0	78662.0
924	sweet	3454.0	71455.0
925	working	3449.0	73881.0
926	chair	3447.0	96547.0
927	reach	3444.0	74180.0
928	British	3442.0	63702.0
929	Great	3439.0	65176.0
930	conversation	3437.0	82685.0
931	curious	3435.0	62476.0
932	La	3435.0	47202.0
933	appears	3434.0	65819.0
934	It's	3433.0	108622.0
935	main	3430.0	60334.0
936	attempt	3430.0	69198.0
937	greatest	3428.0	65743.0
938	carefully	3421.0	67754.0
939	perfectly	3420.0	71974.0
940	000	3420.0	101188.0
941	Just	3419.0	101839.0
942	girls	3419.0	76767.0
943	holding	3415.0	84714.0
944	Let	3413.0	102211.0
945	carry	3413.0	80191.0
946	Demelza	3411.0	119945.0
947	example	3409.0	59049.0
948	future	3402.0	86629.0
949	4	3402.0	73287.0
