#
# Log of class-related merge statistics
#
# quorum=   0.7 commonality=   0.2 noise=1.0 nrank=200.0
#
# in-group-sim=mi-sim
# N,words,class-size,self-mi,self-rmi,support,count,logli,entropy,cluster
1	"+ — ” _ ) ["	6.0	4.8691630	8.5671809	92.0	31336.0	9.4970809	14.665412	1.8132541
2	"+ [ *"	3.0	9.7133866	11.850583	68.0	25980.0	9.7675005	12.523053	1.3003993
3	", ; U+0022"	3.0	4.7936521	10.545623	15822.0	786198.0	4.8480811	16.868176	0.8468478
4	"was is has"	3.0	4.8465920	10.293252	12695.0	406319.0	5.8003610	17.236553	1.2249526
5	"but and as for or than"	6.0	4.2331796	10.573589	1129.0	268116.0	6.4001165	14.123891	2.0176643
6	"? . ,"	3.0	6.7949223	10.804678	16103.0	408364.0	5.7931181	17.994914	1.2215482
7	"? . , !"	4.0	6.6103598	10.876896	16079.0	430417.0	5.7172387	17.835014	1.4544825
8	"He It There"	3.0	5.0266230	10.653542	1199.0	116907.0	7.5976125	14.628762	1.4734957
9	"He It There She They"	5.0	4.8777530	10.692215	1596.0	145040.0	7.2865230	14.738524	2.0796298
10	"They There"	2.0	13.263231	10.840563	84.0	4259.0	12.376315	16.534823	0.9913097
11	"but and for by from upon"	6.0	8.8117987	10.121467	617.0	40791.0	9.1166510	17.027680	2.4315626
12	"but and for"	3.0	8.8616493	11.324449	6432.0	233373.0	6.6003361	17.495101	1.2271538
13	"He It There She They This"	6.0	4.7509941	10.828692	1596.0	152898.0	7.2104043	14.596920	2.2650381
14	"A No"	2.0	5.4454660	9.6406157	110.0	19058.0	10.214505	12.826273	0.9812245
15	"of in but and for by from upon"	8.0	6.4881938	10.801476	10559.0	502229.0	5.4946285	17.014850	1.4936548
16	"of in but and for by from upon into from"	9.0	6.4633437	10.752054	11163.0	547833.0	5.3692376	16.962729	1.8306744
17	"A The"	2.0	9.9815144	11.150439	704.0	25793.0	9.7779223	16.681320	0.7810812
18	"“ ‘ '"	3.0	7.0798367	11.179429	1547.0	178090.0	6.9903673	14.894990	0.6930334
19	"' ” ’"	3.0	7.4377319	11.174982	1644.0	149882.0	7.2391467	15.513641	0.8681427
20	"his the their"	3.0	3.9613932	9.9666064	13902.0	614114.0	5.2044673	16.975239	1.0528702
21	"+ —"	2.0	14.985380	11.833342	167.0	11403.0	10.955488	17.138095	0.8943772
22	"to of in but and for by from upon into from by"	10.0	6.2005032	11.046094	11787.0	673824.0	5.0706020	16.682343	2.2839889
23	"far well very good much little"	6.0	7.4613761	9.8555862	149.0	26271.0	9.7514308	15.332269	2.4643305
24	"yet then"	2.0	5.6570710	9.3068685	316.0	19941.0	10.149164	15.268581	0.8810271
25	"yet then after by"	4.0	5.7263042	9.6829215	441.0	25937.0	9.7698903	15.210231	1.6826338
26	"yet then after by with from"	6.0	5.7097304	9.9292700	1219.0	43611.0	9.0202098	16.203128	2.3414581
27	"to of in but and for by from upon into from by with after"	12.0	6.1729999	11.039518	11903.0	719465.0	4.9760493	16.627388	2.5218424
28	"“ ‘ ' _"	4.0	6.4537925	11.018629	1549.0	191037.0	6.8891217	14.785721	0.9997400
29	"has had have were may might"	6.0	4.5285596	8.6764220	245.0	50517.0	8.8081329	15.079361	2.1520717
30	"has had"	2.0	12.225218	11.304375	1557.0	44381.0	8.9949597	17.906558	0.8996328
31	"be have"	2.0	8.0483098	10.224492	2445.0	109946.0	7.6861787	17.088574	0.9449971
32	"has had have"	3.0	12.215194	11.606527	1555.0	54143.0	8.7081271	17.541967	1.4226536
33	": ###LEFT-WALL### )"	3.0	5.3172824	11.385614	404.0	163709.0	7.1118402	12.568624	0.2976004
34	"A The This"	3.0	9.8805944	11.392022	699.0	27572.0	9.6816980	16.564512	1.0758241
35	": ] , ; U+0022"	5.0	4.4595390	11.002376	13618.0	795117.0	4.8318066	16.179619	0.9522217
36	"A The This In"	4.0	9.8815959	11.535719	695.0	29433.0	9.5874673	16.346117	1.3479307
37	"his the their my our"	5.0	4.1001776	10.112612	13536.0	660304.0	5.0998434	16.709807	1.4036561
38	"must would may"	3.0	6.1650815	9.4342480	1982.0	76618.0	8.2072185	16.896356	1.4291086
39	"could must would may should"	5.0	6.0483246	10.039980	2573.0	132760.0	7.4141533	16.408220	2.2150202
40	"will could must would may should shall"	7.0	5.8869705	10.246640	3043.0	179593.0	6.9782427	16.253910	2.6771989
41	"might will could must would may should shall had did can would"	11.0	5.8142284	10.294076	3098.0	210757.0	6.7473933	16.113220	3.1288410
42	"might will could must would may should shall had did can would might"	11.0	5.8853675	10.383568	3098.0	217660.0	6.7008975	16.063650	3.1950158
43	"might will could must would may should shall had did can would might has had have were may might"	14.0	5.2639098	10.410687	3187.0	268177.0	6.3997883	15.631528	3.4892970
44	"without yet then after by with from"	7.0	5.7572230	9.9853131	1196.0	44959.0	8.9762920	16.071568	2.4654221
45	"no a an"	3.0	5.3398928	9.9607803	2360.0	130446.0	7.4395211	16.158980	1.1854849
46	"no without yet then after by with from these"	9.0	5.7472241	10.144003	1227.0	48988.0	8.8524735	15.848050	2.7382489
47	"also no without yet then after by with from these still"	11.0	5.5149470	10.161982	1502.0	61015.0	8.5357379	15.962668	3.1098782
48	"a the this"	3.0	8.0789732	10.903234	16100.0	470510.0	5.5887484	17.984279	1.2688957
49	"a the this which these"	5.0	7.4404994	11.070339	16244.0	492769.0	5.5220623	17.811089	1.5083625
