#
# Log of class-related merge statistics
#
# quorum=   0.7 commonality=   0.2 noise=4.0 nrank=200.0
#
# in-group-sim=mi-sim
# N,words,class-size,self-mi,self-rmi,support,count,logli,entropy,cluster
26	"be have make"	3.0	7.2382445	9.9454749	11748.0	138792.0	7.3500494	17.941262	1.2638041
27	"has had have got"	4.0	11.718219	11.398332	1749.0	47360.0	8.9012328	17.179388	1.7797286
28	": ###LEFT-WALL### _"	3.0	5.5694024	11.587310	40023.0	278207.0	6.3468151	16.398011	0.3964036
29	": ] , ; U+0022"	5.0	4.5728539	11.049630	107053.0	1038378.0	4.4467140	17.822571	0.8698290
30	"Mr A No"	3.0	5.7137638	10.017839	2711.0	26905.0	9.7170276	15.031157	1.4399729
31	"A The In"	3.0	9.8069413	11.444680	6255.0	35840.0	9.3033313	18.572036	1.1184585
32	"long much far well little"	5.0	6.9837093	9.7816850	7430.0	50064.0	8.8211283	18.692973	2.2877992
33	"must would may"	3.0	7.2970054	10.049489	7265.0	81436.0	8.1192352	17.795463	1.3410819
34	"would was is has has had have were may might"	9.0	4.8964469	11.251941	60834.0	609958.0	5.2142639	17.949339	2.2214806
35	"could must would may should"	5.0	6.5940068	10.340691	11507.0	149383.0	7.2439578	17.441134	2.1562707
36	"might could must would may should had will can shall"	10.0	6.5624647	10.734635	16365.0	228507.0	6.6307354	17.161452	3.0467767
37	"will would was is has has had have were may might"	10.0	4.9286744	11.267882	60463.0	618155.0	5.1950052	17.914172	2.2961545
38	"might may"	2.0	15.794232	10.889345	47.0	2383.0	13.214051	17.620049	0.9948619
39	"no a an"	3.0	4.8242666	9.7125632	35757.0	226513.0	6.6433800	18.844892	1.0240153
40	"asked said called"	3.0	6.3511281	9.8254167	5189.0	60643.0	8.5445608	17.097145	1.0928627
41	"of in but and for by from upon into through"	10.0	5.0279086	10.255470	71184.0	744719.0	4.9262776	18.174377	1.8513332
42	"was am think saw want believe"	6.0	7.7335504	9.6918605	5178.0	33201.0	9.4136752	18.377730	2.5239920
43	"? !"	2.0	13.603115	11.808663	85.0	6625.0	11.738910	15.637044	0.7871420
44	"half few day"	3.0	4.2952329	7.0779739	2802.0	17810.0	10.312214	18.617320	1.4845991
45	"How You That"	3.0	4.2044565	8.8101256	2545.0	23022.0	9.9418887	16.049723	1.4018395
46	"The How You That In"	5.0	4.2198870	9.5608878	2596.0	35851.0	9.3028885	14.809239	2.1242281
47	"The How You That In What We"	7.0	4.2373205	10.092484	4331.0	55398.0	8.6750680	14.778569	2.6633277
48	"long much far well little soon good"	7.0	6.7519432	9.7743041	9451.0	66488.0	8.4118079	18.554550	2.7485541
49	"Why The How You That In What We"	8.0	4.2419546	10.219721	4635.0	59715.0	8.5668085	14.664072	2.8452136
50	"If Why The How You That In What We When"	10.0	4.1999753	10.331068	6333.0	78246.0	8.1768849	15.221308	3.1913158
51	"replied said say"	3.0	8.6552503	10.729682	2269.0	37812.0	9.2260577	16.389469	1.3077467
52	"On In"	2.0	10.577045	9.9605242	512.0	7956.0	11.474787	16.978696	0.9930911
53	"1 said in"	3.0	7.1129066	9.0598142	455.0	6318.0	11.807362	14.863216	1.2719816
54	"great good"	2.0	12.665202	11.020087	1872.0	11152.0	10.987599	19.110526	0.8742740
55	"no a an something any"	5.0	4.9346115	9.7714841	38245.0	245669.0	6.5262580	18.830117	1.4105699
56	"no a an something any nothing also"	7.0	4.8602105	9.8775190	39972.0	260267.0	6.4429814	18.754221	1.6986161
57	"replied said say cried asked said called felt saw says"	9.0	5.9872105	10.133027	8191.0	110304.0	7.6814887	16.715437	2.0325154
58	"cried says"	2.0	10.814644	10.010221	18.0	3421.0	12.692412	14.407758	0.8690646
59	"be have make see find"	5.0	6.3295615	10.526728	12796.0	171832.0	7.0419751	16.939441	1.8904846
60	"be have make see find get take"	7.0	6.2144917	10.566493	14846.0	196932.0	6.8452762	17.037637	2.3275442
61	"don't was am think saw want believe might could must would may should had will can shall are don’t need"	20.0	6.1098513	10.663001	26378.0	291665.0	6.2786615	17.305674	3.7618548
62	"A The In This"	4.0	9.9508022	11.410423	6231.0	37128.0	9.2523943	18.399208	1.2970716
63	"Do If Why The How You That In What We When And"	12.0	4.1797442	10.476896	8053.0	100302.0	7.8186234	15.373688	3.4005718
64	"be have make see find get take tell give"	9.0	5.9725881	10.515843	15978.0	219350.0	6.6897391	17.021702	2.6680307
65	"might could must would may should had will can shall was am think saw want believe"	16.0	23.699593	11.495769	80.0	424.0	15.704694	21.422222	3.5871043
66	"don't was am think saw want believe might could must would may should had will can shall are don’t need did does , ; U+0022 seemed didn’t"	27.0	5.6970162	10.558811	28614.0	322542.0	6.1334868	17.237071	4.0452277
67	"' -- + — ” _ ) [ U+005CU+005CU+005CU+005CU+005CU+005CU+005CU+0022I ’"	10.0	6.0615006	10.733922	21807.0	137419.0	7.3643923	17.580950	2.6511477
68	"did don't was am think saw want believe might could must would may should had will can shall are don’t need did does , ; U+0022 seemed didn’t could"	27.0	5.6466166	10.582156	28615.0	346746.0	6.0290946	17.172916	4.0151685
69	"do be have make see find get take tell give say"	11.0	5.2371611	10.327288	18282.0	264761.0	6.4182832	16.916607	3.0138774
70	"be say see"	3.0	10.276381	9.5669558	96.0	5729.0	11.948547	16.491170	1.5250098
71	"do be have make see find get take tell give say go feel"	13.0	5.1377487	10.358873	19599.0	284981.0	6.3121081	16.895641	3.2309126
72	"do be have make see find get take tell give say go feel hear think"	15.0	5.0747729	10.386301	19799.0	301211.0	6.2321993	16.813332	3.4069796
73	"do be have make see find get take tell give say go feel hear think understand look"	17.0	5.0475722	10.416732	20554.0	312342.0	6.1798472	16.812792	3.5447142
74	"They We"	2.0	11.917838	8.9061096	94.0	3915.0	12.497818	18.076183	0.9793383
75	"cannot did don't was am think saw want believe might could must would may should had will can shall are don’t need did does , ; U+0022 seemed didn’t could see"	29.0	5.5431826	10.765032	27878.0	353558.0	6.0010269	16.863596	4.0908862
76	"' -- + — ” _ ) [ U+005CU+005CU+005CU+005CU+005CU+005CU+005CU+0022I ’ U+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+0022I ]"	12.0	6.0511773	10.750021	21788.0	141340.0	7.3238040	17.428159	2.7802531
77	"do cannot did don't was am think saw want believe might could must would may should had will can shall are don’t need did does , ; U+0022 seemed didn’t could see don’t"	30.0	5.5179390	10.797364	27913.0	375820.0	5.9129320	16.764534	4.2036369
78	"To Do If Why The How You That In What We When And"	13.0	4.1910328	10.435497	7926.0	103337.0	7.7756169	15.286144	3.4918739
79	"do be have make see find get take tell give say go feel hear think understand look wish believe"	19.0	4.9009713	10.434393	20606.0	320599.0	6.1422039	16.707072	3.6523437
80	"know do be have make see find get take tell give say go feel hear think understand look wish believe want"	21.0	4.7900952	10.526454	21916.0	362519.0	5.9649172	16.563848	3.8169890
81	"1 said in 3 before thought well however"	8.0	7.0261917	9.4469896	4946.0	21106.0	10.067249	18.963587	2.6134572
82	"answered replied said say cried asked said called felt saw says"	10.0	6.0991850	10.130166	8275.0	114292.0	7.6302494	16.658947	2.1800629
83	"3 1"	2.0	9.6756337	9.0280062	75.0	6121.0	11.853063	16.474346	0.9946019
84	"answered 1 said in 3 before thought well however"	9.0	7.0337089	9.5086748	4938.0	21394.0	10.047696	18.845515	2.6833356
85	"+ [ * ] )"	5.0	11.707488	10.977696	216.0	7177.0	11.623449	15.336140	1.9798841
86	"which whom There"	3.0	5.7923996	9.3883476	7560.0	58712.0	8.5912465	17.254100	0.5919586
87	"which whom There course no a an something any nothing also these each both"	14.0	4.4045370	9.8806104	48603.0	332463.0	6.0897800	18.347730	2.4181743
88	"know do be have make see find get take tell give say go feel hear think understand look wish believe want speak care"	23.0	4.7662877	10.530151	22229.0	370678.0	5.9328073	16.548640	3.9081518
89	"always not ever"	3.0	5.7676475	10.661351	8914.0	102742.0	7.7839477	16.081248	0.7058979
90	"never always not ever"	4.0	5.6351192	10.708709	10000.0	118434.0	7.5788905	16.097393	1.1767988
91	"only never always not ever"	5.0	5.5375096	10.728355	12096.0	134677.0	7.3934703	16.249636	1.5656077
92	"also only never always not ever"	6.0	5.5499917	10.760675	12093.0	136452.0	7.3745803	16.210245	1.6463141
93	"did do be was are should"	6.0	12.844932	7.3868482	8.0	413.0	15.742616	17.804872	   +nan.0
94	"did do are will would does"	6.0	15.622210	10.265520	27.0	2292.0	13.270223	17.427223	2.2467444
95	"also after"	2.0	8.6648218	8.7746389	1612.0	6740.0	11.714081	19.316477	0.6691818
96	"Is To Do If Why The How You That In What We When And Oh"	15.0	4.2000657	10.536434	8308.0	110570.0	7.6780138	15.102752	3.6674649
97	"Is Why And"	3.0	12.283908	10.163201	36.0	3132.0	12.819746	15.739070	1.3397307
98	"How Why how"	3.0	9.3815714	8.6199558	1545.0	9492.0	11.220118	19.269326	1.3854339
99	"also after with during"	4.0	7.5227754	9.1176202	12049.0	43638.0	9.0193169	20.852789	1.0194335
100	"perhaps also after with during by"	6.0	7.3561929	9.4759825	12442.0	52766.0	8.7452933	20.162495	1.6589590
101	"N D"	2.0	12.886288	9.4065626	296.0	4768.0	12.213446	18.174677	0.9750474
102	"answered 1 said in 3 before thought well however 4 17"	11.0	7.0112929	9.6737942	5363.0	25365.0	9.8020627	18.613857	3.0393613
103	"3 1 4"	3.0	9.8265529	9.5209487	74.0	7379.0	11.583405	15.988400	1.5030765
104	"know do be have make see find get take tell give say go feel hear think understand look wish believe want speak care ask mean"	25.0	4.8563802	10.715625	22339.0	379362.0	5.8993986	16.430589	3.9993580
105	".... ' -- + — ” _ ) [ U+005CU+005CU+005CU+005CU+005CU+005CU+005CU+0022I ’ U+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+0022I ]"	13.0	6.1154001	10.791915	21649.0	144547.0	7.2914351	17.306974	2.8794272
106	"keep know do be have make see find get take tell give say go feel hear think understand look wish believe want speak care ask mean come"	27.0	4.8198349	10.718920	23465.0	398214.0	5.8294299	16.451414	4.1228457
107	"will perhaps also after with during by only"	8.0	7.3674587	9.6629866	12423.0	55662.0	8.6682092	19.877359	1.9081874
108	"-- ...."	2.0	14.951389	10.803549	60.0	5349.0	12.047561	17.185964	0.5495048
109	"How Why how What When"	5.0	8.5681874	8.7650925	1561.0	13548.0	10.706822	18.247037	2.0717949
110	"since will perhaps also after with during by only from"	10.0	7.2952547	9.7912398	12923.0	64291.0	8.4602851	19.562794	2.3450454
111	"did do will would can does"	6.0	14.309622	9.3726915	5.0	860.0	14.684421	16.387347	2.4551918
112	"did do be was are seemed"	6.0	16.630374	7.7866832	4.0	113.0	17.612435	18.796284	   +nan.0
113	"S N D"	3.0	12.193768	9.4550828	422.0	6825.0	11.696001	17.962009	1.5636919
114	"added answered replied said say cried asked said called felt saw says therefore"	12.0	6.0276456	10.116917	8585.0	121283.0	7.5445965	16.572247	2.4299832
115	"don't do cannot did don't was am think saw want believe might could must would may should had will can shall are don’t need did does , ; U+0022 seemed didn’t could see don’t know"	31.0	5.3389222	11.021927	26539.0	380733.0	5.8941942	16.328519	4.2503003
116	"did do be was are know"	6.0	14.701379	7.7321353	2.0	190.0	16.862759	17.686312	   +nan.0
117	"did do"	2.0	14.447513	10.466153	111.0	5751.0	11.943017	17.750773	0.9762321
118	"Is To Do If Why The How You That In What We When And Oh O Well"	17.0	4.2063765	10.605001	8604.0	116998.0	7.5964899	15.015165	3.8135610
119	"S N D O"	4.0	12.501003	9.8794897	424.0	7594.0	11.541970	17.629682	1.8788723
120	"Is To Do If Why The How You That In What We When And Oh O Well Now But"	19.0	4.1739180	10.710528	10151.0	148873.0	7.2488917	15.207317	3.9005156
121	"But At by from And In"	6.0	14.608267	10.217412	488.0	2608.0	13.083886	19.156661	1.6855143
122	"But At The And As So"	6.0	13.764539	9.5859071	1310.0	4968.0	12.154165	20.952696	   +nan.0
123	"As as that"	3.0	6.2631492	10.259811	18572.0	134119.0	7.3994602	17.727522	1.0331984
124	"But At For So As All"	6.0	6.3607720	7.8805044	1026.0	8626.0	11.358138	17.436057	2.3492439
125	"But At The but And When"	6.0	18.047946	11.504843	2.0	693.0	14.995903	15.369799	   +nan.0
126	"But At"	2.0	13.725307	11.279012	15.0	2883.0	12.939259	14.046950	0.8888304
127	"As On In Is To Do If Why The How You That In What We When And Oh O Well Now But For This So"	24.0	4.1662436	10.719422	10580.0	158598.0	7.1575992	15.221625	4.0594619
128	"At at from"	3.0	10.182495	10.258352	7308.0	54651.0	8.6946540	18.775788	1.0126382
129	"But And , but and for said far"	8.0	8.6157548	10.743785	2261.0	164916.0	7.1012424	17.093308	1.2098512
130	"i p"	2.0	13.019906	9.8242376	835.0	4287.0	12.366862	19.520309	0.9695961
131	"don't do cannot did don't was am think saw want believe might could must would may should had will can shall are don’t need did does , ; U+0022 seemed didn’t could see don’t know didn’t"	31.0	5.3933929	11.045572	26387.0	382846.0	5.8862096	16.289441	4.2644334
132	"or But And , but and for said far But"	9.0	8.6264479	10.787728	2278.0	167261.0	7.0808727	17.065663	1.3292064
133	"or But And , but and for said far But not"	10.0	8.6535398	10.893439	2275.0	169706.0	7.0599362	17.026179	1.4292888
134	"Not But At For So As All"	7.0	6.4053613	8.2910535	1347.0	10823.0	11.030801	17.349843	2.6002375
135	"Then Not But At For So As All"	8.0	6.4316165	8.6367732	2104.0	14655.0	10.593509	17.635599	2.7492981
136	"I’m Then Not But At For So As All His"	10.0	6.4538436	8.9766713	3364.0	19575.0	10.175890	18.071572	3.1231942
137	"since will perhaps also after with during by only from I’m"	11.0	7.4250505	10.058990	12878.0	64724.0	8.4506011	19.403109	2.3860460
138	"S N D O F"	5.0	12.413620	10.003247	508.0	8745.0	11.338372	17.605834	2.1918384
139	"But And , and of as"	6.0	20.959570	10.848556	142.0	730.0	14.920862	20.737194	1.7776901
140	"But And"	2.0	12.451736	9.2827494	298.0	10434.0	11.083610	18.730987	0.9945061
141	"But If"	2.0	17.241409	11.332242	40.0	1852.0	13.577746	17.385491	0.9999697
142	"saying says"	2.0	10.431138	9.0772523	317.0	4167.0	12.407821	16.881334	0.9978583
143	"or i p for as by is"	7.0	13.050812	10.187295	852.0	4933.0	12.164365	18.921744	1.6266721
144	"ground floor"	2.0	7.9248388	8.7038686	609.0	7178.0	11.623248	16.580501	0.9694974
145	"ground floor other point"	4.0	5.4431371	8.4095840	2888.0	22444.0	9.9785721	17.395992	1.7389322
146	"ought used"	2.0	9.2404932	8.7378583	702.0	6220.0	11.829915	17.908377	0.9833912
147	"shook At at from"	4.0	10.000147	10.381329	7500.0	57814.0	8.6134830	18.558215	1.2637953
148	"remember keep know do be have make see find get take tell give say go feel hear think understand look wish believe want speak care ask mean come help"	29.0	4.7897213	10.719125	23559.0	405753.0	5.8023720	16.383682	4.1991707
149	"answered 1 said in 3 before thought well however 4 17 5"	12.0	7.0322691	9.7671538	5393.0	27204.0	9.7010831	18.365366	3.1901116
150	"3 1 4 No God Jack Ross So"	8.0	6.1095883	8.3846692	2927.0	19920.0	10.150684	18.070837	2.8104325
151	"since will perhaps also after with during by only from I’m had are"	13.0	7.2690578	10.103087	13072.0	77265.0	8.1950869	19.096635	2.8003022
152	"As On In Is To Do If Why The How You That In What We When And Oh O Well Now But For This So Where My"	26.0	4.1665524	10.768770	11007.0	165045.0	7.1001144	15.170224	4.1731488
153	"My His"	2.0	16.886851	10.755570	79.0	3490.0	12.663603	18.407510	0.9430631
154	"W H"	2.0	12.246030	9.4305969	399.0	6419.0	11.784481	18.078645	0.9999731
155	"S N D O F My Mr"	7.0	11.854611	9.8448386	497.0	9321.0	11.246345	17.387980	2.4487325
156	"John Mr A No"	4.0	6.0113909	9.8212858	3024.0	28541.0	9.6318660	15.217824	1.6734326
157	"S N D O F My Mr W H"	9.0	11.069063	9.8723878	766.0	15588.0	10.504466	17.381905	2.8712805
158	"United same four"	3.0	6.4867000	8.7631007	1627.0	11993.0	10.882709	16.351731	1.2556727
159	"A S N D O F My Mr W H"	10.0	11.051699	9.8864158	761.0	15640.0	10.499661	17.360417	3.0355222
160	"bring remember keep know do be have make see find get take tell give say go feel hear think understand look wish believe want speak care ask mean come help call"	31.0	4.7882144	10.719653	23755.0	412083.0	5.7800389	16.378883	4.2652484
161	"don't do cannot did don't was am think saw want believe might could must would may should had will can shall are don’t need did does , ; U+0022 seemed didn’t could see don’t know didn’t can’t"	32.0	5.3692354	11.044492	26152.0	385550.0	5.8760558	16.224479	4.2948785
162	"It’s I’m Then Not But At For So As All His On"	12.0	6.5135255	9.3782175	3624.0	22674.0	9.9638630	17.526086	3.3612309
163	"C A S N D O F My Mr W H"	11.0	10.955382	10.174697	848.0	17686.0	10.322294	17.081957	3.2012893
164	"Come It’s I’m Then Not But At For So As All His On"	13.0	6.5254429	9.4986293	3814.0	23981.0	9.8830101	17.426029	3.4833065
165	"I’ll Come It’s I’m Then Not But At For So As All His On Mr"	15.0	6.5335110	9.6424683	4059.0	25841.0	9.7752400	17.313559	3.6668613
166	"I’ll since will perhaps also after with during by only from I’m had are of were does among"	18.0	7.3460077	10.229824	13354.0	78861.0	8.1655899	19.043269	2.9405769
167	"Of I’ll Come It’s I’m Then Not But At For So As All His On Mr"	16.0	6.5353218	9.6960311	4149.0	26851.0	9.7199261	17.251435	3.7602498
168	"A The In This Mr"	5.0	10.076746	11.302085	6206.0	37393.0	9.2421337	18.356811	1.3486777
169	"didn't don't do cannot did don't was am think saw want believe might could must would may should had will can shall are don’t need did does , ; U+0022 seemed didn’t could see don’t know didn’t can’t shall"	33.0	5.3385693	11.037439	26257.0	391509.0	5.8539283	16.207264	4.3372740
170	"moment United same four young"	5.0	6.4653551	9.1247414	3031.0	22140.0	9.9982467	16.754053	2.0601315
171	"moment United same four young evening men"	7.0	6.1794558	9.2052013	4648.0	29914.0	9.5640811	17.398575	2.5642033
172	"a the any"	3.0	10.746351	11.134744	3799.0	181475.0	6.9632030	17.904424	1.0829630
173	"also only never always not ever just"	7.0	5.4063218	10.716162	12940.0	145666.0	7.2803096	16.247555	1.8812801
174	"also only never always not ever just probably really"	9.0	5.3822847	10.732157	13346.0	152471.0	7.2144389	16.266490	2.1007257
175	"added answered replied said say cried asked said called felt saw says therefore cried says"	12.0	6.1377507	10.236293	8498.0	124700.0	7.5045123	16.406655	2.5063763
176	"added answered replied said say cried asked said called felt saw says therefore cried says exclaimed"	13.0	6.1809009	10.313368	8564.0	127581.0	7.4715603	16.338176	2.6054905
177	"probably I’ll since will perhaps also after with during by only from I’m had are of were does among didn't don't do cannot did don't was am think saw want believe might could must would may should had will can shall are don’t need did does , ; U+0022 seemed didn’t could see don’t know didn’t can’t shall"	48.0	5.0516149	10.997658	38403.0	470364.0	5.5891962	16.603672	4.6717581
178	"C A S N D O F My Mr W H E"	12.0	10.901806	10.464267	884.0	19362.0	10.191674	16.807905	3.3491281
179	"account out hold"	3.0	4.5740900	8.5483504	4113.0	25687.0	9.7838635	17.423056	0.8168366
180	"part account out hold rest"	5.0	4.5847747	9.1561738	5002.0	35823.0	9.3040157	16.695348	1.6750199
181	"side part account out hold rest along"	7.0	4.5739195	9.3948742	5890.0	43633.0	9.0194822	16.603362	2.1766213
182	"J C A S N D O F My Mr W H E"	13.0	10.815164	10.788131	926.0	21841.0	10.017863	16.442312	3.4732551
183	"Good As On In Is To Do If Why The How You That In What We When And Oh O Well Now But For This So Where My Yes"	28.0	4.1179410	10.847522	11031.0	175445.0	7.0119550	14.977993	4.2865556
184	"end side part account out hold rest along passed"	9.0	4.5455301	9.5574816	6727.0	52046.0	8.7651146	16.499086	2.5916457
185	"1 2"	2.0	13.817119	10.404191	316.0	3540.0	12.643081	17.829356	0.8719774
186	"By Of I’ll Come It’s I’m Then Not But At For So As All His On Mr"	17.0	6.5574707	9.7370854	4270.0	27992.0	9.6598873	17.241425	3.8530820
187	"know do be are am get"	6.0	13.611873	6.3570295	2.0	122.0	17.501877	18.492357	   +nan.0
188	"know do are"	3.0	11.637055	8.6764875	101.0	4499.0	12.297226	17.993369	1.5785957
189	"18 17"	2.0	11.362908	8.9957272	244.0	4821.0	12.197498	17.735619	0.8436379
190	"its which whom There course no a an something any nothing also these each both"	15.0	4.3887421	9.8147627	49379.0	341534.0	6.0509446	18.331257	2.5346744
191	"Let Good As On In Is To Do If Why The How You That In What We When And Oh O Well Now But For This So Where My Yes One"	30.0	4.1277536	10.871174	11346.0	178936.0	6.9835301	14.969712	4.3595296
192	"Let let"	2.0	14.163318	11.011384	853.0	6267.0	11.819055	18.014447	0.7445005
193	"or But And , but and for said far But not For In"	12.0	7.0403959	10.374912	2283.0	172739.0	7.0343800	16.893833	1.5594931
194	"returned according close"	3.0	6.1373344	8.1968335	935.0	7873.0	11.489917	16.580186	1.5839638
195	"returned according close down led"	5.0	5.8074119	8.5622153	2929.0	17357.0	10.349384	17.954881	2.0702809
196	"My His The"	3.0	16.733599	11.084021	79.0	4916.0	12.169345	17.934792	1.5383216
197	"end side part account out hold rest along passed which whom There course no a an something any nothing also these each both one"	24.0	4.2468894	9.7473474	11035.0	81177.0	8.1238309	16.817135	2.6426689
198	".... ' -- + — ” _ ) [ U+005CU+005CU+005CU+005CU+005CU+005CU+005CU+0022I ’ U+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+005CU+0022I ] ‐ --"	14.0	6.0691247	10.700226	21290.0	155278.0	7.1881204	17.251661	2.8508603
199	"- ‐"	2.0	12.840380	11.390151	4692.0	25349.0	9.8029731	18.769268	0.1871821
200	"day morrow us"	3.0	6.6083694	8.6192633	2085.0	16606.0	10.413197	17.226752	1.4400114
201	"Who Let Good As On In Is To Do If Why The How You That In What We When And Oh O Well Now But For This So Where My Yes One Ah"	32.0	4.1347703	10.894948	11449.0	183119.0	6.9501923	14.913165	4.4390806
202	"Who Is Why And Well"	5.0	12.335962	10.536940	36.0	4401.0	12.328999	15.234929	2.1009214
203	"Yes Ah U+0022 know Oh So"	6.0	16.096195	11.145319	26.0	1630.0	13.761958	15.465667	1.8687408
204	"( “ ‘ but and as for or than"	9.0	3.6996571	10.954346	64948.0	665494.0	5.0885481	16.085639	2.4896027
205	"might would"	2.0	16.171092	10.856844	52.0	2875.0	12.943268	17.508436	0.8954686
206	"myself answered 1 said in 3 before thought well however 4 17 5 ever"	14.0	6.9739715	9.7131772	5887.0	30453.0	9.5383175	18.390551	3.3963393
207	"To They We"	3.0	11.543667	9.1287429	84.0	4394.0	12.331295	17.330622	1.3695079
208	"J C A S N D O F My Mr W H E 16 18 17"	16.0	10.219927	10.571199	1254.0	28689.0	9.6244042	16.557167	3.7654166
209	"N F"	2.0	15.743232	10.420566	24.0	2150.0	13.362493	17.084441	0.9526161
210	"That’s By Of I’ll Come It’s I’m Then Not But At For So As All His On Mr Jack Ross After Pitch"	22.0	6.5900875	9.8991926	4967.0	32115.0	9.4616546	17.202776	4.1551568
211	"ought used supposed had still felt expected"	7.0	9.0242263	9.3476277	2313.0	14142.0	10.644916	18.566240	2.4922941
212	"Are That’s By Of I’ll Come It’s I’m Then Not But At For So As All His On Mr Jack Ross After Pitch"	23.0	6.5966981	9.9982333	5052.0	33298.0	9.4094664	17.046661	4.2291067
213	"Who Is Why And Well Are"	6.0	12.454547	10.863884	36.0	5036.0	12.134552	14.787678	2.3826343
214	"end beginning"	2.0	11.394577	10.050010	185.0	4228.0	12.386855	15.574483	0.9616132
215	"To to would"	3.0	11.582298	11.209927	30921.0	93129.0	7.9256714	21.741186	0.2265921
216	"But At For That"	4.0	13.634213	11.320165	23.0	3451.0	12.679816	14.142586	1.5353592
217	"Do If probably I’ll since will perhaps also after with during by only from I’m had are of were does among didn't don't do cannot did don't was am think saw want believe might could must would may should had will can shall are don’t need did does , ; U+0022 seemed didn’t could see don’t know didn’t can’t shall To to would will can"	52.0	5.0446701	10.914352	65786.0	563863.0	5.3276291	17.371673	4.5818877
218	"Do Are"	2.0	17.033046	10.126256	11.0	774.0	14.836425	17.411164	0.8524052
219	"O whom"	2.0	15.606348	10.185544	1.0	652.0	15.083886	15.083886	0.9977997
220	"whose whom as by his but"	6.0	14.938806	9.3649504	243.0	1290.0	14.099459	19.425612	1.6089330
221	"whose whom any its each their"	6.0	15.246232	10.476021	8.0	1300.0	14.088318	15.429356	2.1106221
222	"With Who Let Good As On In Is To Do If Why The How You That In What We When And Oh O Well Now But For This So Where My Yes One Ah"	33.0	4.1078942	10.850044	11572.0	184917.0	6.9360959	14.904542	4.4748739
223	"close end beginning"	3.0	11.404371	10.211349	183.0	4656.0	12.247739	15.363504	1.3305414
224	"To They We You"	4.0	11.857635	10.024161	84.0	5753.0	11.942516	16.514825	1.8347018
225	"S O"	2.0	18.736399	10.916232	17.0	1415.0	13.966028	17.947085	0.9576919
226	"J C A S N D O F My Mr W H E 16 18 17 B"	17.0	10.137700	10.695285	1276.0	30002.0	9.5598432	16.367363	3.8669511
