#
# Log of class-related merge statistics
#
# quorum=   0.8 commonality=   0.2 noise=1.0 nrank=200.0
#
# in-group-sim=mi-sim
# N,words,class-size,self-mi,self-rmi,support,count,logli,entropy,cluster
1	"+ — ” _ ) [ ( ]"	8.0	6.4790882	8.5854865	31.0	14487.0	10.629057	14.792430	   +nan.0
2	"+ — ”"	3.0	6.5123507	9.3117299	560.0	47134.0	8.9270478	16.049298	1.1788502
3	"+ [ *"	3.0	9.7698025	11.896843	50.0	24549.0	9.8681517	12.248401	1.2819616
4	", ;"	2.0	4.9868021	10.622645	14633.0	732630.0	4.9688031	16.876363	0.6209771
5	"but and as"	3.0	4.4045224	10.567255	8814.0	484221.0	5.5662222	16.018770	1.3217062
6	"was is has"	3.0	4.6822829	10.178019	12616.0	406488.0	5.8186751	17.220303	1.2253063
7	"He It She"	3.0	5.1885524	10.576035	2699.0	136689.0	7.3909907	15.789952	1.4912589
8	"? !"	2.0	7.9676198	10.496636	1726.0	55491.0	8.6915621	16.899152	0.9693186
9	"? ! . ,"	4.0	6.7592089	10.873731	15284.0	415960.0	5.7854431	17.792793	1.4384182
10	"He It She There They"	5.0	4.9256906	10.657356	2804.0	166133.0	7.1095492	15.458667	2.0730739
11	"There It"	2.0	12.682504	11.740649	141.0	9182.0	11.286936	15.437141	0.9845819
12	"He It She There They This We"	7.0	4.6522898	10.648290	2831.0	182791.0	6.9716928	15.241750	2.4154927
13	"A No"	2.0	5.5788759	9.5500997	111.0	19072.0	10.232360	12.848574	0.9815212
14	"“ ‘"	2.0	7.0599498	11.238346	1333.0	171503.0	7.0636540	14.794410	0.4839759
15	"U+0022 ” ’"	3.0	7.2924562	11.182620	2038.0	156212.0	7.1983826	15.627111	1.1181959
16	"asked said"	2.0	6.5468337	10.132583	696.0	45716.0	8.9711168	15.268755	0.7159294
17	"no a an"	3.0	4.8497784	9.6125540	3003.0	151168.0	7.2457351	16.618094	1.1672517
18	"A The"	2.0	9.9418804	11.180368	695.0	26860.0	9.7383566	16.495378	0.7632014
19	"U+0022 ” ’ '"	4.0	7.2301441	11.278865	2018.0	159912.0	7.1646096	15.495059	1.2511932
20	"' “ ‘"	3.0	7.0523857	11.272162	1329.0	175267.0	7.0323335	14.744425	0.6235875
21	"' --"	2.0	7.9696575	11.236000	129.0	30788.0	9.5414478	12.717915	0.3323650
22	": ###LEFT-WALL### , ;"	4.0	4.6869642	11.504433	13595.0	914836.0	4.6483747	15.707652	1.2951159
23	"were was is has might"	5.0	5.3037672	11.236810	12127.0	439132.0	5.7072332	16.737537	1.5675087
24	": ] + — ”"	5.0	7.6619738	10.043270	573.0	52247.0	8.7784677	15.781835	1.6829849
25	"The You What"	3.0	4.0611359	9.6153514	204.0	27518.0	9.7034403	12.606212	1.5795282
26	"was am have"	3.0	7.1893093	9.8371979	1296.0	47855.0	8.9051463	17.041822	1.5757212
27	"be have"	2.0	8.3891468	10.464668	2433.0	110453.0	7.6984552	17.114490	0.9395667
28	"was am have think want"	5.0	6.6984000	9.9049653	1604.0	66467.0	8.4311777	16.881553	2.2551350
29	"know was am have think want don’t"	7.0	6.0253714	9.9491738	1676.0	90938.0	7.9789327	16.316638	2.6777043
30	"Mr A No"	3.0	6.0491603	10.065140	105.0	20875.0	10.102040	12.473148	1.3209861
31	"know was am have think want"	6.0	15.442682	11.172130	5.0	1309.0	14.097279	15.005336	2.0134420
32	"A The In"	3.0	9.8964307	11.399934	688.0	28884.0	9.6335454	16.248559	1.0759188
33	"could would should"	3.0	5.2487292	9.2708870	3029.0	114470.0	7.6469183	17.046219	1.5283864
34	"must would might"	3.0	7.0910696	9.0207386	999.0	28056.0	9.6755066	17.377803	1.5161100
35	"A The In This"	4.0	9.9024851	11.491946	688.0	30599.0	9.5503314	16.164062	1.3271674
36	"could would should must would might may"	6.0	5.2149255	9.7367604	3735.0	159939.0	7.1643661	16.611840	2.3059297
37	"could would should must would might may will shall"	8.0	5.0096760	9.9097106	4142.0	209577.0	6.7744075	16.424786	2.7398344
