#
# Log of class-related merge statistics
#
# quorum=   0.7 commonality=   0.2 noise=4.0 nrank=200.0
#
# in-group-sim=mi-sim
# N,words,class-size,self-mi,self-rmi,support,count,logli,entropy,cluster
1	"+ — ” _ ) ["	6.0	4.4938923	8.3960726	21754.0	87702.0	8.0312062	20.020972	-2.060552
2	"#f"	3.0	12.544459	11.594413	217.0	5721.0	11.969477	14.939821	-1.270716
3	", ; ""	3.0	4.8008342	10.543357	122667.0	1063926.0	4.4305619	18.452706	-0.837405
4	"was is has"	3.0	4.8489714	10.281341	41883.0	477114.0	5.5875538	18.126862	-1.236024
5	"but and as for or than"	6.0	4.1093278	10.453198	64198.0	469675.0	5.6102250	17.373297	-2.017355
6	"? . ,"	3.0	6.8686215	10.786870	68731.0	489755.0	5.5498276	19.110142	-1.041093
7	"? . , !"	2.0	6.7627746	10.890919	72102.0	519985.0	5.4634178	19.012456	-0.330260
8	"#f"	3.0	5.0886841	10.596528	5997.0	129124.0	7.4731307	15.432286	-1.470124
9	"#f"	2.0	4.9416607	10.636061	8367.0	164587.0	7.1230375	15.702387	-0.949915
10	"They There"	2.0	13.406224	10.795563	32.0	3180.0	12.816717	15.825578	-0.999836
11	"He It There She They This"	1.0	4.8788449	10.707433	9373.0	175712.0	7.0286751	15.658618	      0.0
12	"but and for by from upon"	6.0	8.7113570	10.042715	15059.0	76684.0	8.2248904	19.743983	-2.381303
13	"#f"	2.0	5.6475026	9.5667186	2021.0	22680.0	9.9823953	14.895025	-0.963070
14	"but and for"	3.0	9.3949906	10.822856	2045.0	149791.0	7.2589369	17.258373	-1.148944
15	"of in but and for by from upon"	3.0	5.0188849	9.9798685	73280.0	714159.0	5.0056425	18.454009	-1.358552
16	"“ ‘"	2.0	6.9186661	11.043853	10238.0	192818.0	6.8946481	15.783183	-0.496968
17	"his the their"	3.0	3.5474317	9.5962641	86976.0	840316.0	4.7709559	18.310637	-0.951016
18	"far well"	2.0	9.3338885	10.291167	2414.0	16665.0	10.426995	18.026154	-0.945806
19	"much far well , only just going"	6.0	7.2943510	9.3859850	10141.0	46423.0	8.9489762	19.905899	-2.260282
20	"#f"	2.0	9.8709668	11.155860	5030.0	30759.0	9.5428073	18.457468	-0.609934
21	"’ ”"	2.0	7.5324639	11.249610	2630.0	124716.0	7.5232413	15.208761	-0.685183
22	"' ’ ”"	2.0	7.5912713	11.338963	3840.0	130621.0	7.4565010	15.335256	-0.284908
23	"' -- + — ” _ ) ["	3.0	5.7160093	10.406230	23136.0	128510.0	7.4800072	18.063052	-1.154084
24	"+ —"	2.0	15.197079	11.741963	115.0	9904.0	11.177733	16.982141	-0.929534
25	"has had have were may might"	6.0	4.4309038	8.7048936	26244.0	125861.0	7.5100565	19.594901	-2.066343
26	"#f"	2.0	12.375601	11.421772	474.0	32778.0	9.4510881	16.995472	-0.907281
27	"be have"	2.0	7.8435872	10.169504	10041.0	115572.0	7.6330959	17.865869	-0.904658
28	"has had have"	1.0	12.340737	11.709155	474.0	40462.0	9.1472483	16.659773	-0.000000
29	"#f"	1.0	5.1800351	9.6207283	2752.0	27389.0	9.7102194	15.061464	      0.0
30	": ###LEFT-WALL### _"	3.0	5.6254912	11.635956	41709.0	283042.0	6.3408717	16.510864	-0.417949
31	": ] , ; ""	3.0	4.6068905	11.086018	115755.0	1067684.0	4.4254750	17.957542	-0.105513
32	"of in but and for by from upon into"	2.0	5.0236100	10.352307	71563.0	734604.0	4.9649211	18.229747	-0.208788
33	"#f"	3.0	7.4243282	10.073917	7405.0	81596.0	8.1353175	17.867486	-1.341968
34	"would was is has has had have were may might"	3.0	4.9330924	11.248387	61116.0	612540.0	5.2270838	17.972940	-0.842391
35	"#f"	2.0	6.6847062	10.336753	11681.0	149159.0	7.2650368	17.518339	-0.951297
36	"might could must would may should had will can shall"	5.0	6.5960451	10.680929	16642.0	226837.0	6.6602319	17.285285	-2.041598
37	"will would was is has has had have were may might"	2.0	4.9625346	11.266953	60746.0	620729.0	5.2079243	17.937922	-0.104956
38	"might may"	2.0	15.832733	10.888980	45.0	2339.0	13.259852	17.595404	-0.994010
39	"#f"	1.0	9.8818329	11.377964	6292.0	35976.0	9.3167812	18.605108	      0.0
40	"no a an"	3.0	4.8845358	9.7171780	35990.0	225669.0	6.6676796	18.913765	-1.013539
41	"#f"	3.0	6.3783518	9.8229901	5267.0	61353.0	8.5466821	17.122323	-1.087094
42	"much far well , only just going much good little long young"	6.0	6.4217161	9.4907540	14700.0	74679.0	8.2631133	19.625800	-1.815261
43	"was am think saw want believe"	6.0	7.7299366	9.7320664	5229.0	33556.0	9.4172452	18.384831	-2.516697
44	"? !"	2.0	13.565533	11.832078	86.0	6859.0	11.707746	15.687522	-0.819723
45	"half few day"	3.0	4.3093383	7.1234056	2818.0	17866.0	10.326599	18.647195	-1.484073
46	"#f"	3.0	4.2016542	8.8464999	2547.0	23018.0	9.9610535	16.078236	-1.406517
47	"#f"	2.0	4.2136888	9.5958380	2597.0	35816.0	9.3232117	14.833014	-0.791446
48	"#f"	2.0	4.2311342	10.127436	4337.0	55326.0	8.6958583	14.803158	-0.997553
49	"#f"	1.0	4.2344072	10.255261	4654.0	59650.0	8.5872938	14.690606	      0.0
50	"#f"	2.0	4.1919873	10.366408	6356.0	78259.0	8.1955593	15.251019	-0.973000
51	"much far well , only just going much good little long young soon many"	3.0	6.0431586	9.4691770	15927.0	85726.0	8.0640831	19.442920	-0.684322
52	"#f"	2.0	10.575998	9.9990274	515.0	7964.0	11.492251	17.003591	-0.993246
53	"#f"	3.0	8.5772248	10.729415	2306.0	38094.0	9.2342522	16.431345	-1.313220
54	"#f"	3.0	7.0595733	9.1267701	2824.0	12654.0	10.824222	18.712550	-1.425841
55	"be have make take"	3.0	6.7723940	10.654989	11564.0	137720.0	7.3801498	17.032526	-0.796372
56	"be have make take see find"	3.0	6.4009179	10.628839	14001.0	171564.0	7.0631410	17.070738	-0.883945
57	"be have make take see find get tell"	3.0	6.2822483	10.671404	15747.0	195185.0	6.8770457	17.120330	-0.653579
58	"#f"	1.0	6.4190659	10.399298	7360.0	105249.0	7.7680813	16.597457	      0.0
59	"give be have make take see find get tell think"	3.0	6.1473992	10.675184	16350.0	215342.0	6.7352581	17.037116	-0.543634
60	"don't was am think saw want believe"	2.0	7.8418584	9.8441931	5551.0	36304.0	9.3036874	18.298423	-0.392814
61	"#f"	1.0	6.3604150	10.432296	7575.0	111119.0	7.6897823	16.498110	      0.0
