#
# Log of class-related merge statistics
#
# quorum=   0.7 commonality=   0.2 noise=3.0 nrank=200.0
#
# in-group-sim=mi-sim
# N,words,class-size,self-mi,self-rmi,support,count,logli,entropy,cluster
1	"+ — ” _ ) ["	6.0	4.5254188	8.4088779	19106.0	76034.0	8.2371713	19.674482	2.0567787
2	"+ [ *"	3.0	12.568172	11.605529	188.0	5623.0	11.994404	14.804295	1.2440531
3	", ; U+0022"	3.0	4.8023175	10.549095	108270.0	1006609.0	4.5104564	18.223179	0.8448644
4	"was is has"	3.0	4.8534172	10.289855	38394.0	463585.0	5.6290540	17.994358	1.2346417
5	"but and as for or than"	6.0	4.1305456	10.479476	56628.0	429043.0	5.7407656	16.963065	2.0171198
6	"? . ,"	3.0	6.8525470	10.766337	61732.0	471107.0	5.6058331	18.964851	1.0885739
7	"? . , !"	4.0	6.7532232	10.879811	64794.0	499597.0	5.5211230	18.858899	1.3499913
8	"He It There"	3.0	5.0825683	10.609253	5261.0	125987.0	7.5086130	15.264731	1.4712055
9	"He It There She They"	5.0	4.9349725	10.648769	7507.0	160108.0	7.1628425	15.526906	2.1072038
10	"They There"	2.0	13.382624	10.803027	43.0	3414.0	12.714281	16.061414	0.9996234
11	"He It There She They This"	6.0	4.8717991	10.720407	8397.0	170547.0	7.0717185	15.468977	2.3104495
12	"but and for by from upon"	6.0	8.7402658	10.057506	13266.0	68512.0	8.3874592	19.502321	2.4043942
13	"but and for"	3.0	9.3367326	10.869804	2662.0	166974.0	7.1022644	17.373939	1.1780124
14	"A No"	2.0	5.5808953	9.6312617	1717.0	21477.0	10.061023	14.468703	0.9615759
15	"of in but and for by from upon"	8.0	5.0501096	10.022647	65649.0	672989.0	5.0913049	18.269679	1.5898600
16	"“ ‘"	2.0	6.9110805	11.070634	8968.0	188317.0	6.9287246	15.605878	0.4946656
17	"his the their"	3.0	3.5640925	9.6585404	77287.0	797517.0	4.8463726	18.115408	0.9655682
18	"far well very good much little"	6.0	7.2663819	9.7534295	9281.0	45715.0	8.9711483	19.048652	2.5434390
19	"A The"	2.0	9.8416447	11.199097	4406.0	29318.0	9.6120293	18.153181	0.6529970
20	"’ ”"	2.0	7.4797136	11.283530	2445.0	127726.0	7.4888356	15.230690	0.6736836
21	"' ’ ”"	3.0	7.5454664	11.376182	3520.0	133042.0	7.4300061	15.318910	0.9059339
22	"' -- _"	3.0	6.2773785	10.689992	2489.0	55724.0	8.6855171	14.407314	1.1244148
23	"has had have were may might"	6.0	4.4129479	8.7559567	23103.0	109699.0	7.7083375	19.227801	2.0795679
24	"has had"	2.0	12.302917	11.449322	616.0	35014.0	9.3558841	17.202912	0.9063260
25	"be have"	2.0	7.8308029	10.233199	8957.0	115222.0	7.6374716	17.698295	0.9142465
26	"has had have never"	4.0	11.616653	11.421810	2508.0	55287.0	8.6968757	17.551831	1.8495150
27	": ###LEFT-WALL### ? . , !"	6.0	5.1086052	11.711214	99401.0	840034.0	4.7714401	17.486135	1.9142200
28	": ]"	2.0	12.677877	11.142477	1050.0	6135.0	11.868681	18.261221	0.9430670
29	"+ —"	2.0	15.003681	11.889414	126.0	10318.0	11.118653	17.002037	0.9221683
30	"of in but and for by from upon into through"	10.0	5.0476550	10.415989	65075.0	703629.0	5.0270729	18.040548	1.8305203
31	"Mr A No"	3.0	5.7869721	10.074272	2318.0	25310.0	9.8241084	14.559331	1.4292916
32	"A The In"	3.0	9.7758214	11.446771	5512.0	33795.0	9.4070061	18.270953	1.1304144
33	"Why What Well"	3.0	4.1120933	9.0147867	1656.0	31691.0	9.4997428	15.290625	1.4552724
34	"Why What Well You"	4.0	4.0905797	9.6655304	3052.0	43415.0	9.0456224	14.966138	1.9038133
35	"The Why What Well You That"	6.0	4.1086623	10.164530	3688.0	58271.0	8.6210379	14.496424	2.4740146
36	"We The Why What Well You That"	7.0	4.1171990	10.291251	4790.0	64769.0	8.4685125	14.714814	2.6958367
37	"must would may"	3.0	7.4013614	10.095320	6607.0	79389.0	8.1748768	17.668675	1.3584603
38	"would was is has has had have were may might"	9.0	4.9499266	11.280859	55908.0	582866.0	5.2987236	17.766325	2.1774899
39	"should must would may could will can might"	8.0	7.1103573	10.902583	14705.0	194936.0	6.8788873	17.099453	2.8081099
40	"will would was is has has had have were may might"	10.0	4.9742457	11.301557	55671.0	590165.0	5.2807695	17.737683	2.2490161
41	"We The Why What Well You That How"	8.0	4.1712741	10.343488	4802.0	70335.0	8.3495732	14.594655	2.8816280
42	"If We The Why What Well You That How In"	10.0	4.1569779	10.481337	5552.0	83013.0	8.1104787	14.608238	3.2052759
43	"might may"	2.0	15.711312	10.874467	59.0	2603.0	13.105569	17.742433	0.9878752
44	"should must would may could will can might shall"	9.0	7.1078895	10.933353	15116.0	206364.0	6.7966965	17.073922	2.9614042
45	"no a an"	3.0	4.9203992	9.7573289	31135.0	204820.0	6.8075313	18.559807	1.0426364
46	"asked said called"	3.0	6.4266749	9.9732099	4557.0	64760.0	8.4687130	16.563944	1.0180452
47	"was am think"	3.0	7.5669286	9.4249934	2615.0	33263.0	9.4298977	17.695902	1.5301312
48	": , ; U+0022 ”"	5.0	4.7038491	11.031840	100102.0	1005541.0	4.5119879	17.663757	0.9086294
49	"far well very good much little soon"	7.0	7.7319972	10.185595	9451.0	48747.0	8.8785025	18.848361	2.7227758
50	"far well very good much little soon long"	8.0	7.3879011	10.172899	10446.0	56803.0	8.6578488	18.669878	2.9253910
51	"says asked said called"	4.0	6.3536981	10.046984	4807.0	69389.0	8.3691090	16.411632	1.3036581
52	"no a an nothing any"	5.0	4.9088203	9.8789142	33755.0	224405.0	6.6757830	18.520716	1.4626282
53	"We He It There She They This You"	8.0	4.7294727	11.154002	7953.0	185253.0	6.9523909	14.944202	2.6061921
54	"says asked said called replied"	5.0	6.3528131	10.128378	5134.0	73366.0	8.2887043	16.362549	1.5369986
55	"replied said say"	3.0	9.2334688	10.633478	1555.0	27459.0	9.7065369	16.753756	1.2459593
56	"1 said in"	3.0	7.0879862	9.1090509	418.0	6377.0	11.812866	14.806190	1.3026916
57	"A The In This"	4.0	9.8676691	11.466534	5501.0	35221.0	9.3473801	18.111210	1.3291884
58	"be have make give"	4.0	6.7872475	10.724070	10170.0	136295.0	7.3951552	16.707471	1.5482080
59	"says asked said called replied cried"	6.0	6.4798030	10.348119	5329.0	78203.0	8.1965920	16.176751	1.7766851
60	"replied said say cried thought"	5.0	8.8921015	10.565608	2863.0	34960.0	9.3581108	17.243540	1.8453008
61	"see be have make give find"	6.0	6.3892477	10.682068	12431.0	168308.0	7.0907841	16.765048	2.1164283
62	"see be have make give find take get"	8.0	6.2777650	10.725000	14303.0	192689.0	6.8956136	16.856481	2.5227203
63	"see be have make give find take get tell say"	10.0	6.0604414	10.716055	14908.0	214846.0	6.7385849	16.788327	2.8447137
64	"go see be have make give find take get tell say feel"	12.0	5.9181802	10.720864	16276.0	234048.0	6.6150834	16.789629	3.0858181
