#
# Log of class-related merge statistics
#
# quorum=   0.6 commonality=   0.2 noise=4.0 nrank=200.0
#
# in-group-sim=mi-sim
# N,words,class-size,self-mi,self-rmi,support,count,logli,entropy,cluster
1	"+ — ” _ ) [ ("	7.0	4.5950269	8.5879413	22984.0	96764.0	7.8893455	19.878433	2.2558862
2	"+ [ *"	3.0	12.566814	11.604923	213.0	5689.0	11.977569	14.905332	1.2626976
3	", ; U+0022 what"	4.0	4.5495175	10.428926	126596.0	1121612.0	4.3543861	18.444089	1.0282044
4	"but and as for"	4.0	4.0087993	10.317801	63273.0	723363.0	4.9871680	17.370104	1.6956306
5	"? ! . ,"	4.0	6.8573772	10.838436	72996.0	588113.0	5.2857945	18.845063	1.3396234
6	"was is has might"	4.0	4.4420624	9.9033189	42328.0	490575.0	5.5474141	17.983005	1.3530374
7	"He It She This"	4.0	5.1162477	10.460922	8310.0	163955.0	7.1285880	16.277020	1.7541440
8	"There He It She This They We"	7.0	4.7234781	10.423612	10936.0	218015.0	6.7174605	16.157672	2.5178243
9	"There It"	2.0	13.124957	11.635275	38.0	6351.0	11.818760	14.274699	0.9439359
10	"’ ” U+0022 '"	4.0	7.1991169	10.841442	4088.0	151032.0	7.2470336	15.586838	1.1308131
11	"“ ‘ _"	3.0	6.2106882	10.592065	10286.0	214356.0	6.7418791	15.707537	0.8485292
12	"no a an very"	4.0	4.5408701	9.2089517	41949.0	282172.0	6.3453130	18.944572	1.2429807
13	"A No Oh Yes"	4.0	3.3846115	8.6454745	2668.0	49977.0	8.8425516	14.632924	1.9439845
14	"+ —"	2.0	15.456298	11.483610	114.0	9900.0	11.178316	16.979931	0.9290533
15	"A The I In"	4.0	3.5620775	9.0160194	26238.0	126776.0	7.4996062	18.886814	1.4604094
16	"( “ ‘ _ But"	5.0	5.5359940	10.579712	12389.0	230869.0	6.6348134	15.604024	1.1745494
17	"But In And If"	4.0	3.8211847	7.7830005	3881.0	64876.0	8.4661311	17.463475	1.8111275
18	"has had and have"	4.0	4.3592981	8.2775342	19773.0	208167.0	6.7841465	18.490670	1.4613378
19	"be have make get"	4.0	7.6975618	9.8232802	13631.0	149426.0	7.2624567	18.099659	1.5754276
20	"has have"	2.0	17.774567	10.847607	3.0	557.0	15.329995	15.869330	0.7240773
21	"could would should shall"	4.0	4.8973857	8.8338359	11302.0	144777.0	7.3080554	17.734749	1.8137472
22	"could would should shall may must"	6.0	4.7595785	9.0993099	13380.0	186342.0	6.9439350	17.444069	2.3979468
23	"could would should shall may must will can"	8.0	4.5134375	9.2828838	17445.0	262359.0	6.4503456	17.307688	2.8489296
24	"be have make get see"	5.0	6.6034081	10.211128	13806.0	171664.0	7.0623003	17.091493	1.9276239
25	"never not only just"	4.0	4.6064441	9.1959744	15137.0	160294.0	7.1611674	17.633336	1.4855677
26	"been seen made come"	4.0	5.7976236	8.7562018	7706.0	71833.0	8.3191692	17.885327	1.8584019
27	"be have make get see take give come"	8.0	6.3294406	10.343628	15436.0	201174.0	6.8334440	16.990026	2.4670699
28	"be have make get see take give come tell do say"	11.0	5.4963047	10.115247	19759.0	270110.0	6.4083408	17.009685	3.0251026
29	"always never not only just been ever"	7.0	4.7479887	9.5596060	15944.0	187661.0	6.9337590	17.367651	2.0947137
30	"find be have make get see take give come tell do say go believe"	14.0	5.2543924	10.136532	21535.0	306128.0	6.2277528	16.921861	3.3647729
31	"did do could would should shall may must will can are"	11.0	4.3690403	9.8102256	23308.0	358812.0	5.9986597	16.802344	3.3263885
32	"always never not only just been ever not still also"	9.0	4.3466750	9.6363354	17105.0	232124.0	6.6269922	16.998423	2.3025930
33	"find be have make get see take give come tell do say go believe think know want"	17.0	4.6128479	10.143634	23941.0	380818.0	5.9127862	16.638920	3.6969209
34	"never not only just made"	5.0	14.046048	10.045356	20.0	1254.0	14.159207	14.851894	0.8143100
35	"taken been seen made come given brought"	7.0	5.3952379	8.9607297	9034.0	92889.0	7.9483082	17.616923	2.5687327
36	"did do could would should shall may must will can are might to don’t"	14.0	4.2696923	10.132131	56676.0	538955.0	5.4117230	17.324259	3.3279706
37	"be say are know"	4.0	13.221496	10.914118	221.0	12053.0	10.894424	16.893664	1.5063433
38	"part out side end"	4.0	4.1048220	8.5647544	6031.0	60969.0	8.5557401	16.850338	1.9012056
